full_text,POS
De qué sirven los feriados si al final toca recuperar con horas extras,NEU
@jrojasnovoa eso mismo de hecho has logrado un montón porque valoras el esfuerzo y eso es más bien envidiable,P
Situación económica actual: Le debo 2 soles al Metro de Shell JAJAJAJAJA,NEU
@IvettlyOficial La felicidad también es algo seguro solo debemos buscarla en las pequeñas cosas de la vida.,NEU
Buena Galdos y eso q la conoces y te cae bien cuando se dara cuenta la flaca por su bien sin joda q va por mal camino,NEU
Ojalá la capital este tan caliente como dicen esos q se quejan del clima caluroso!!!!,N
Por un momento pensé que #APEC2016 era todos los años en Lima y ya estaba emocionado,NEU
#Nunca mas pero q mujer para más insegura Saludos para lizbeth y julver,N
"#AMAsTNT @BrunoMars abriendo los AMAS guao!!! , esperando a @ladygaga queen !!! Peru",P
"@Jimmychinchay @canalN_ bien sra presidenta, se predica con el ejm, muy bien!!!!",P
realmente hacía un gran trabajo pero dónde sea que esté espero que sepa que apreciamos mucho lo que hacía,P
la culpa la tiene el inutil del partner q m toco  x eso no se si llegare a tiempo a las 4,N
@chepibolaa literal e de irme a la m* el asalto de hace un mes repercute en mi sueldo de esta quincena. odio todo csm.,N
@coco_cocain Pero sal... Yo lo hago cuando pasa algo así. Soy el lacra de la familia.,N
@dnapa estoy tomándome un jarro REPLETO de eso,NEU
Tengo ganas de decir una frase políticamente incorrecta: Hoy es... viernes niiiguiii!!!! #blackfriday,NEU
Lo peor de mi cumple es que ese día empiezo mis clases de nuevo!!,N
@LimaAventureros q buen se oral !!!! Me encantaría sentir esa boquita recorrer mi pn erecto,P
Lo más triste es que debo llegar a terninar un ensayo para mañana #prayforsergi,N
Necesito que sea viernes para que paguen. Estoy en la miseria total,N
@vanessasaba75 buen duo con Manolo B. En cuatro linda cancion. . como tantas de mar de copas q estan en el soundtrack de mi vida.,P
@peruvianJKlover Que linda y grande que está Holly,P
@KatiaPalmaM Ricardo Arjona es increíble Katii me alegras las noches gracias por tu buen humor tkm,P
Extraño tener WiFi en las noches y no solo tener fb y wa gratis porque no hablo con nadie,NEU
@HuaweiMobilePe porque mi equipo G8 se calienta demasiado y la bateria se baja rápido,N
Dios santo alexis me ha tenido casi llorando y ahora viene a calmarme ochenta vidas después este chico,NEU
"No necesito más, si estoy junto a mi familia. Eternamente agradecida con Ds",P
Como cuando estás súper triste y pones un playlist de Camila y Ha Ash . Los de la agencia se van a deprimir,N
"Nunca esperes nada bueno de Nadie , es mas bonito vivir así.",P
#KeikoLaMujerDelAño ... Gracias por poner las bases al partido mas bueno de todos los tiempos. Somos Naranjas,P
Mi culpa por comentarle en primer lugar,NEU
Rt por mi mama q me manda a comprar leche la muy desgraciada jajaj y estoy en él cuarto piso #VideoMTV2016 Abraham Mateo,N
@MrcdsEatWorld Creí que era el Almost Blue de Chet Baker. Qué luzfloridecepción contigo,N
"@boombitxhes @gabs_saucedo Bueno cada quien con sus sentimientosss, yo si y demasiadooo",NEU
@YurikitoKSP lo haz asustado al pobre,N
"No entiendo, hasta hace unos días te hablaba lindo, fresh y de la naaada cambian, y tú no hiciste nada #Kheeeeeeeeeé #SacandoConclusiones",N
Tumbes me trae buenos recuerdos,P
Justo hoy tenia que amanecer enfermo,N
"Que se te pierda el DNI justo a días de viajar, horrible, la verdad",N
"Mi jefe, siendo un inútil en momentos en los que se necesita una segunda opinión desde que ingresé a este lugar",N
Me encanta estar de noche en la IC. Lo único malo es que no puedo salir cuando mis amigos salen,P
"#ElRegaloQueNuncaLlegó fue el vaquero Wody y su caballo, los imprimi ise mi recortable pero no lo niego fui feliz con lo que me alcanzaba",P
@Pao_vales no tiene nada de malo ser coquetos,NEU
Que horrible sensación cuando se te atasca una pastilla en la garganta #Meduele.,N
"El tipo al que reemplazo se fue dejando todo el área lleno de problemas, encima llamo y apaga el celular",N
La final de @YoSoy_Peru esta esta muy interesante,P
Rodrigo es malo me deja sola una semana,N
"@Ricardo_Arjona saludos desde Perú gano tu imitador , me encanta tus canciones",P
Ya ni voy a hacer bromas weon porque si yo hubiese leído eso durante la salida de Zayn me hubiese empezado llorado y todo que triste,NEU
@JKsSpicyLatina Espero que la hayas pasado lindo,P
Que tu primo te llame tan tempranito para que lo ayudes que esta detenido en la comisaria no tiene precio #muerodesueño,N
"Arreglan todo, y listo, no saben como Sr siente la gente detrás de la pantalla, Camila que paso ?? Yo les tenia fe",N
_ Hola _ _ ... _ La quiero. *Un abrazo a las rodillas*,NEU
@bluesofu noup tu corazón es de oro ese no hay y aparte es único nunca podrían crear uno igual ????,P
@DiceDiego1 @LopRock Soy un esclavo de fines de semana,N
Bailaste hermoso @EmiliaDrago gracias por el apoyo a @FiorellaCayo1,P
@YurikitoKSP tengo una amiga que dibuja genial.... s necesitas te paso su nombre,NEU
"@forceviciconte mica va a estar ne la 8g, porque sus palabras en ig me hace dudar, igual si sigue cbt peru y se queda alla mejor",N
"Definitivamente la mejor decisión de este sábado ha sido quedarme en casa con mis abuelos, prepararles la cena y conversar de todo",P
"@MoisesDelgadoG Gracias primito, le haré presente los saludos! Estás invitado si puedes vienes",P
"Cuando tengo la luz prendida me da sueño , cuando la apago se me va el sueño",N
"@DiceDiego1 @LopRock Ohhh ño ño ño ... Es el costo de trabajar estable. Pre quema? Jajajaja yara, me apunto para la quema más seguro",NEU
@latiachuchi pero yo las saludo porque las estimo asi me crean perro,NEU
Ya estuviera re descontrolado jajajajja,NEU
Todos sufriendo por el vivoxelron,N
Una pizza. Una conversación amena. Amigos. Buena noche,P
"@JulianZucchi esa palabra es de Yaco , asi le decia a Patricio y yo creo que el no es el mejor personalmente",N
"@JacoboCisneros es Joda, tranquilo un chico tan simpático como tu no debería molestarse sonrie o envejeceras !",NEU
"@ron_quintanilla @belecastillo jajajaja cual domingo ohhh, estos últimos días me han elotado",P
"@Combate_ATV impresionante lo que hizo Alejandra por Dios que feo que se hagan de rogar pa competir, falta de humildad. Vamos rojo.....",N
@ron_quintanilla @belecastillo jajajaja cuando? Estoy súper full,NEU
"@TrujiYo @reporteropro al menos ya va ir preso, el tuyo sigue feliz de la vida plagiando textos",N
"Odio el internado de la Agraria, hace que no se conecte",N
Eso de que vas al cine y tienes la mala suerte de ver a un ex con una tipa horrorosa!,NEU
Extraño que me hable y me alegre con sus canciones,N
hoy dia fue un di de genial y de compartir con los niños,P
A estas horas la Av Javier prado libre #salgantodos,P
@CaELiKe Que bueno Caeli. Pronto te vas a sentir mucho mejor.,P
"El problema de las ofertas ahorita, esque no llegó al mínimo para regalarle a mi amigo secreto. Y siento que lo voa estafar",N
@FolagoR no la estoy pasando bien... Tus vídeos me harán sentir mejor.... Trata de hacer más fail please,NEU
"@IvettlyOficial Que alegría, que bueno, me alegra escuchar(leer) eso.",P
@VGardini25 estoy indignada @ximena_casanova yo solo quería ver Hannah Montana,N
"#MePasóPorPavazo @MananaMaldita Amigo que guapo eres, mi amiga y yo queremos hacer un trio, y yo todo ganador, Me pepearon @Marcuilas",N
Nuevo día..!! Sólo seguir para adelante que más da...,NEU
Es una lástima que todos los estrenos de Star Wars los voy a terminar relacionando con el fin de Penta Runners. Fue muy sorpresivo,N
".@mczorro es eso: para no pagar precios AB y luego quejarme de la mala proyección (de bodrios), siempre me queda elegir otras pantallas",N
No hay nada mejor que ver el estreno de #RogueOne con la mejor compañía,P
@YurikitoKSP que bien yuriko. Felicidades,P
lo mismo pasaremos con Angie y SR,NEU
un hermoso recuerdo junto a ustedes #CarmenandDialina,P
La luna está hermosa y justo salí sin celular ptmr,NEU
@NoticiasCNCO ya conozco a 3 pero Erick que es mi favorito no y Joel,NEU
"@Rickdo92 empiezo a sospechar que no hay de verdad, ya es quincena y nada ptmr",N
es genial estar incomunicada y desconectada del mundo a veces,P
"Iba a contestarle algo igual de grosero y estúpido pero luego recordé que se supone yo soy la racional, que aburrido",N
@NoticiasCNCO yo solo sere #CNCOwner pero cada quien su opinion,NEU
Jajajja recién. Me acuerdoo que ayer me metieron un galletaso jajaja,NEU
"@SoyUnaPolylla mmm. Es guapo, pero me quedo con el otro chibolo porque tiene cara de pastrulo (y es pastrulo).",P
@mario_hart @NicolaPorcella ese punto no afecto nada igual a Diana se le perdono varias faltas como saltarse los escalones.,NEU
"@rossangelch Monsefuana, tienes que configurar eso. Jajajaja. No se puede vivir en paz con el carrete lleno de memes. Te daré los tips.",NEU
Lunes de lentejas y yo extrañando el espesado,N
"@RicardoMoran no te gastes en responder de seguro tienes mejores cosas que hacer, besos pelado",NEU
Es grandioso conocer a personas maravillosas como ustedes @lasabesaba @vanessasaba75 se quedan en el corazón de las que las conocen.,P
"Ay Dios he pecado, pero es que ese bikini estaba re lindo y necesitaba bronceador",NEU
@yuyacst Que descanses bien Yuya. Un abrazo inmenso a la distancia.,P
"Luego de hacerles recordar todos los bellos momentos que no volverán, me quede jataso ya desperté y sigo llorando",NEU
@SheWolf_byu ni me lo recuerdes pero eso no cambiara por los siglos de los siglos,N
"Mi noche no está completa si no veo el vlog de @elcholomena , creo que no subió hoy",NEU
"#RogueOne es la única película de Star Wars que no me ha provocado comprármela apenas terminó, pero igual quiero volverla a ver",NEU
#ParaCerrarElAñoYo cocinaré en la cena familiar su cilindrada mas riqui @Studio92 @joannabolona @Sr_Pelaez,P
"Tanto quería trabajar, madruga pues madrugaaa hdjahsjsf",NEU
Hora de seguir soñando muy bonito,P
Extraño a mi mejor amiga carajo díganle pe,N
"#StarWars #RogueOne que buena película, nos pone de regreso en esa galaxia muy muy lejana, emocionante e intensa hasta el final.",P
"@cinthiaszc jaja es por un día!!! Pero es el último día del ciclo, mil reuniones con mi área becas y demás.",N
@AlejandroToledo Congratulations Dr. Alejandro eres orgullo peruano. Dios no te eligió para gobernar porque el congreso esta manchado,P
Viendo al gran #JoselitoYSuOrquesta en #WantanNight lindo jueves @wantannight por @PlusTV6,P
Quiero y tengo que ir a ver animales fantásticos antes que salga de cartelera,NEU
Ya no podrá decir 24 bien bailados,NEU
"Por payasa debo hacer un trabajo grupal para mañana, algunos grupos aún no terminan y yo tengo que hacerlo en máximo 2 horas",N
@Zabdielitas_M @zabdiel1344 ya quiero ver la segunda!!,P
@zabdiel1344 quise hacer un video de momentos junto a ti pero recorde que solo tengo 1 foto,N
"Mañana es, posiblemente, el último encuentro de Natura que dirija y Enero ya empezar en Yanbal",NEU
"No me puedo quedar dormida ni un ratito, porque para mi mamá ya estoy anémica de nuevo",N
@ClubSCristal lastimosamente gran parte de entradas se ganaron los REVENDEDORES como siempre,N
@Laugamer721 Buenos Vídeos.Se que llegadas a los 1.000.000 de SUBS. Sigue haci y cuídate :v,P
Pinche ex mejor amigo lo odio,N
"No Dennis, no puedes cometer los mismo errores, es hora de cambiar y cometer nuevos errores",NEU
"A pesar de nuestras limitaciones humanas, el Señor quiere obrar de maneras asombrosas a través de nuestras oraciones..",NEU
Es mi mes favorito del año Diciembre,P
"Vanessa ¿donde estas? te extraño mucho, ya va ser navidad y necesito verte",N
Disfrutando los días previos de Navidad,P
@Bryanpinarivera @EvaMPT @diegorrc el I no entra en el Machete y el VII tampoco porque aún no se sabe el rumbo de la nueva trilogía,NEU
"@Pontifex_es feliz cumpleaños, Su Santidad!.. Un saludo desde Perú. Esperamos su pronta visita!..",P
"@wendyriveran1 jaja tienes talento para componer canciones eh si terminas la letra me la pasas,me gustaría escucharla",P
"Algún día seré puntual, hoy NO es el día",NEU
Hacer un inventario forestal es horrible con tanto sol. Me arde todo,N
@lovingmykookie extrañare este tweet como fijado,NEU
"No te rindas no.. dale a tu vida otro color, siempre sale el Sol.. una vez más.... lalala..",NEU
@sin_queso NOOOO omg siempre me pierdo los mejores fanarts,N
@danielperedo17 39 goles en 2016 y va al fútbol peruano? Será su video? No vaya hacer que sea igual que de cuto Guadalupe y Esidio jeje,N
"Al parecer si me darán mi canasta navideña, aparte de mi panetón y un vino Gracias proveedores Nos engríen más que los jefes",P
Yo no quise hacerle screen a su snap en serio,NEU
@PimentelftMe @abdielsmusic yo ni pude ver el live Ten fe que Abdiel es tan lindo que lo hara,P
"estoy viendo The Princess's Man, es uno de los pocos doramas que me ha dejado enganchada con la historia",P
"Me dijiste que cuando te necesite ibas a estar ahí, que cuando esté triste tmb, en mis peores momentos, donde estás?",N
"Todos vamos a ser puteados mañana, bonita Navidad eh #despedidos",NEU
aunque sea una putaaa ajajajaja re desesperado,NEU
Lo bueno que mñn acaba sus finales,NEU
"@Vanina_lee en realidad si. Clarke aun esta ahi quiero ver q hacen con su personaje, asi q no se q hacer haha",NEU
#NavidadQuePone su rico pavito hecho en casa por las santas manos de mi abuela @Studio92 @joannabolona @Sr_Pelaez,P
"@drhuerta dr que tratamiento,medicina natural..para las alergias como al aire acondionado, o agentes de este tipo..es una pesadilla",N
@DONOMAR eso sin duda alguna .. con esa voz melodiosa a que ser humano no le podría encantar.. #TE_QUIERO_SOLITA_PA_MI,P
"@abdielsmusic #TeamAbdiel #barbies no hay mejor cover que este, en realidad todo es hermoso con tu voz",P
"Vuelvo y repito y reitero: extraño mucho snapchat, era mi app favorita",NEU
y muchas veces extrañas a personas que tal vez no te extrañan,N
Almenos yo no vivo engañada #quebuenovermeahi #happy lo tengo todo,P
Ayer fue mi primera clase de yoga y amanecí demasiado feliz lo que hace el ejercicio @mariedither @uvaslibres,P
"#PapáNoelYoQuiero que regrese, pasar los ciclos, y lo más importante, dinero pls ya mucho me enseñas la humildad",NEU
"@ele417 ahora si quiero llorar ya se terminó ahora sí la u, ya no hay tercera carrera",P
